feedback_id,customer_id,text,date,product,department,channel,location,segment,rating,status
FB-11812,CU-1375,I am frustrated that the InsightChat app crashes during payment. This is impacting customers in Singapore. Sharing this from the field.,2025-12-03T09:35:00+00:00,InsightChat,Engineering,Internal,Delhi,Internal,2,open
FB-11813,CU-4241,"Hi, Mobile users report they cannot complete signup on InsightCRM. The team mentioned InsightSecure in the weekly review. Logged by the duty manager.",2026-03-21T01:50:00+00:00,InsightPay,Sales,Internal,Surat,Consumer,2,open
FB-11814,CU-9089,"Hi, Need access for two additional analysts this week. A workaround exists but it is not acceptable long term. Please advise.",2026-02-08T13:27:00+00:00,InsightAnalytics,Product,Call Center,New York,SMB,3,in_progress
FB-11815,CU-4135,"To be clear, Noting that the internal survey was completed by HR. I attached screenshots in the original ticket.",2026-03-22T11:58:00+00:00,InsightCloud,Customer Support,Internal,Kolkata,Startup,3,resolved
FB-11816,CU-1664,"Hi, Refund was issued quickly and with a clear explanation. Our enterprise account is affected. Please advise.",2026-04-10T10:39:00+00:00,InsightCRM,Sales,Chat,Mumbai,Internal,4,open
FB-11817,CU-2836,"Hello team, The InsightChat checkout failed and I was still charged. This is impacting customers in Bangalore. Please advise.",2026-04-15T12:38:00+00:00,InsightSecure,Operations,Email,Dubai,Enterprise,2,resolved
FB-11818,CU-7998,"To be clear, Chat support was knowledgeable and patient. The team mentioned InsightCloud in the weekly review. Sharing this from the field.",2026-07-11T09:26:00+00:00,InsightAnalytics,Customer Support,Website,Bangalore,Partner,4,resolved
FB-11819,CU-3906,"For the record, I am angry that the ticket was closed without a resolution. Our enterprise account is affected. Sharing this from the field.",2026-07-14T02:27:00+00:00,InsightCloud,Customer Support,Mobile App,Singapore,Startup,2,open
FB-11820,CU-5959,Quick update: Need access for two additional analysts this week. I attached screenshots in the original ticket. Logged by the duty manager.,2025-12-18T20:36:00+00:00,InsightPay,Customer Support,Mobile App,Hyderabad,Partner,4,resolved
FB-11821,CU-1005,"For the record, The latest release introduced a severe performance regression. A workaround exists but it is not acceptable long term. Logged by the duty manager.",2026-06-27T07:32:00+00:00,InsightSecure,Product,Website,Mumbai,Partner,1,open
FB-11822,CU-2484,"Hi, We may add twenty more seats if the trial goes well. This happened after the latest update. Please advise.",2025-12-24T11:35:00+00:00,InsightPay,Engineering,Social Media,Jaipur,Partner,3,resolved
FB-11823,CU-9219,"To be clear, I am angry that the ticket was closed without a resolution. I attached screenshots in the original ticket.",2026-01-26T18:26:00+00:00,InsightPortal,Customer Support,Chat,Singapore,Internal,2,in_progress
FB-11824,CU-2661,"Hello team, Sales team prepared a thoughtful demo for our executives. Our enterprise account is affected. Logged by the duty manager.",2026-08-02T11:01:00+00:00,InsightPortal,Finance,Chat,Surat,SMB,4,closed
FB-11825,CU-4493,"Hi, Package for InsightCloud arrived damaged in Singapore. The issue started last Thursday. Thanks.",2026-07-12T08:02:00+00:00,InsightPay,HR,Internal,Dubai,Internal,2,open
FB-11826,CU-3970,"Hello team, Feature request: webhook retries with exponential backoff. A workaround exists but it is not acceptable long term. Logged by the duty manager.",2025-12-02T12:25:00+00:00,InsightCloud,Customer Support,Chat,Singapore,Internal,3,open
FB-11827,CU-2039,Quick update: Response time from customer support is getting worse every week. I am following up because there was no response. Please advise.,2026-01-13T03:07:00+00:00,InsightChat,Customer Support,Mobile App,Surat,Internal,1,resolved
FB-11828,CU-3222,Need access for two additional analysts this week. I am following up because there was no response. Thanks.,2026-07-12T23:32:00+00:00,InsightPortal,Sales,Website,Pune,SMB,3,open
FB-11829,CU-9971,Is there a sandbox for InsightPay chargebacks? This is impacting customers in Dubai. Sharing this from the field.,2025-12-28T18:48:00+00:00,InsightChat,HR,Website,Bangalore,Startup,3,open
FB-11830,CU-1218,Quick update: I am frustrated that the InsightMobile app crashes during payment. This happened after the latest update.,2026-06-20T08:49:00+00:00,InsightCloud,Engineering,Social Media,Bangalore,Internal,2,resolved
FB-11831,CU-6773,"Hi, Loved the new InsightCloud dashboard, it is clean and fast. I am following up because there was no response.",2026-03-19T18:20:00+00:00,InsightAnalytics,Product,Website,Dubai,Consumer,5,open
FB-11832,CU-9951,"Hello team, Chat support was knowledgeable and patient. A workaround exists but it is not acceptable long term. Logged by the duty manager.",2026-03-12T13:38:00+00:00,InsightCRM,Customer Support,Survey,Jaipur,Internal,5,open
FB-11833,CU-3935,"To be clear, Duplicate invoices were sent to finance after renewal. Our enterprise account is affected. Logged by the duty manager.",2026-03-02T14:59:00+00:00,InsightPortal,Engineering,Survey,Dubai,SMB,2,resolved
FB-11834,CU-7567,"Hi, Payment reconciliation finally works without manual edits. This is impacting customers in Jaipur. Thanks.",2026-07-29T09:31:00+00:00,InsightMobile,Sales,Mobile App,Chennai,Startup,4,resolved
FB-11835,CU-7393,"For the record, Price increase was communicated poorly and feels unjustified. This happened after the latest update. Looking forward to a fix.",2026-08-03T12:05:00+00:00,InsightCloud,HR,Chat,Mumbai,Internal,2,in_progress
FB-11836,CU-7485,Quick update: InsightSecure audit logs are exactly what compliance needed. I am following up because there was no response. Sharing this from the field.,2026-03-16T15:41:00+00:00,InsightPay,Customer Support,Survey,Pune,SMB,5,resolved
FB-11837,CU-3937,Quick update: Is there a sandbox for InsightPay chargebacks? We have seen this twice already. Thanks.,2026-07-29T04:20:00+00:00,InsightMobile,Product,Call Center,Hyderabad,SMB,3,open
FB-11838,CU-6930,"To be clear, Is there a sandbox for InsightPay chargebacks? A workaround exists but it is not acceptable long term. Sharing this from the field.",2026-07-13T02:28:00+00:00,InsightMobile,Customer Support,Website,Hyderabad,SMB,4,open
FB-11839,CU-3447,Response time from customer support is getting worse every week. Please treat this as high priority. Sharing this from the field.,2025-12-05T10:39:00+00:00,InsightCRM,Customer Support,Call Center,Mumbai,SMB,2,resolved
FB-11840,CU-1507,"For the record, Loved the new InsightCloud dashboard, it is clean and fast. I am following up because there was no response. Thanks.",2026-07-21T22:41:00+00:00,InsightCloud,Product,Internal,Kolkata,SMB,5,open
FB-11841,CU-9698,"To be clear, Is there a sandbox for InsightPay chargebacks? The team mentioned InsightPortal in the weekly review. Thanks.",2026-06-12T04:06:00+00:00,InsightCloud,Engineering,Email,Delhi,Enterprise,3,open
FB-11842,CU-8130,"For the record, Refund was issued quickly and with a clear explanation. Please treat this as high priority. Sharing this from the field.",2026-01-11T13:22:00+00:00,InsightPortal,Sales,Call Center,London,Startup,5,open
FB-11843,CU-3442,"For the record, Payment reconciliation finally works without manual edits. We have seen this twice already. Please advise.",2026-01-06T06:47:00+00:00,InsightPortal,HR,Survey,Bangalore,Startup,5,resolved
FB-11844,CU-6511,"To be clear, Refund for a failed InsightCRM payment is still pending. Please treat this as high priority. Logged by the duty manager.",2025-12-07T10:02:00+00:00,InsightCRM,Product,Survey,Delhi,Partner,2,resolved
FB-11845,CU-6258,Quick update: Security alert fired after suspicious admin logins. Our enterprise account is affected. Looking forward to a fix.,2025-12-12T17:08:00+00:00,InsightPortal,Engineering,Internal,Surat,Internal,2,resolved
FB-11846,CU-3103,Quick update: Security alert fired after suspicious admin logins. Please treat this as high priority. Sharing this from the field.,2025-12-27T11:49:00+00:00,InsightMobile,Engineering,Mobile App,London,Internal,1,open
FB-11847,CU-7257,"For the record, Need access for two additional analysts this week. Our enterprise account is affected.",2026-02-10T09:22:00+00:00,InsightMobile,Sales,Social Media,Hyderabad,Internal,3,in_progress
FB-11848,CU-8387,Billing error created an unauthorized charge on our card. I am following up because there was no response. Logged by the duty manager.,2026-06-28T07:56:00+00:00,InsightAnalytics,HR,Email,Jaipur,Consumer,1,resolved
FB-11849,CU-9892,"For the record, Customer support resolved our incident in twenty minutes. This happened after the latest update. Please advise.",2026-05-03T19:31:00+00:00,InsightSecure,Customer Support,Survey,Dubai,Partner,4,resolved
FB-11850,CU-8476,"For the record, Appreciate the proactive outage communication. The team mentioned InsightChat in the weekly review. Thanks.",2026-05-01T04:31:00+00:00,InsightAnalytics,Operations,Chat,Delhi,Partner,4,open
FB-11851,CU-5748,"Hello team, Where can I find the data retention policy? The issue started last Thursday. Thanks.",2026-02-06T17:02:00+00:00,InsightPortal,Customer Support,Internal,Delhi,Internal,4,open
FB-11852,CU-7307,Quick update: Price increase was communicated poorly and feels unjustified. This is impacting customers in Bangalore. Looking forward to a fix.,2025-12-02T14:01:00+00:00,InsightCRM,Engineering,Chat,Dubai,Startup,2,in_progress
FB-11853,CU-4482,"To be clear, Mobile users report they cannot complete signup on InsightChat. We have seen this twice already. Thanks.",2026-05-15T17:08:00+00:00,InsightCloud,Sales,Chat,Dubai,Partner,2,open
FB-11854,CU-8059,"Hello team, Payment reconciliation finally works without manual edits. This is impacting customers in New York. Sharing this from the field.",2026-07-21T09:46:00+00:00,InsightSecure,Finance,Email,London,Enterprise,4,closed
FB-11855,CU-5540,Documentation update saved our engineering team hours. A workaround exists but it is not acceptable long term. Thanks.,2026-07-23T08:13:00+00:00,InsightSecure,Sales,Mobile App,Surat,Partner,4,resolved
FB-11856,CU-1310,"Hello team, The current plan is acceptable but we will compare alternatives. Please treat this as high priority.",2026-01-30T14:35:00+00:00,InsightCloud,Engineering,Social Media,Kolkata,Internal,3,resolved
FB-11857,CU-5227,"For the record, I am angry that the ticket was closed without a resolution. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2026-02-28T11:47:00+00:00,InsightSecure,Customer Support,Email,Surat,Partner,2,open
FB-11858,CU-9067,Quick update: The onboarding specialist made InsightCloud easy to adopt. This is impacting customers in New York. Please advise.,2026-04-05T12:29:00+00:00,InsightChat,Sales,Internal,Chennai,Startup,5,in_progress
FB-11859,CU-9919,Quick update: Call center agents read from a script and did not understand the issue. The issue started last Thursday. Please advise.,2026-02-27T07:49:00+00:00,InsightPay,Sales,Social Media,Mumbai,Consumer,2,resolved
FB-11860,CU-2741,Quick update: We may add twenty more seats if the trial goes well. I am following up because there was no response. Looking forward to a fix.,2025-12-09T03:04:00+00:00,InsightCloud,Operations,Survey,Bangalore,Partner,3,closed
FB-11861,CU-7299,"Hello team, We cannot login to InsightCRM since the last update. Our enterprise account is affected.",2025-12-04T02:00:00+00:00,InsightChat,Engineering,Social Media,Dubai,Consumer,2,resolved
FB-11862,CU-4787,"For the record, Duplicate invoices were sent to finance after renewal. The team mentioned InsightCRM in the weekly review.",2026-07-29T18:24:00+00:00,InsightPortal,Finance,Chat,Chennai,SMB,2,closed
FB-11863,CU-8189,"Hello team, Documentation update saved our engineering team hours. We have seen this twice already. Looking forward to a fix.",2026-01-14T01:23:00+00:00,InsightChat,Sales,Email,Bangalore,Startup,5,resolved
FB-11864,CU-8643,Quick update: The interface redesign is intuitive and reduced training time. The team mentioned InsightCRM in the weekly review. Looking forward to a fix.,2026-05-24T10:19:00+00:00,InsightCloud,HR,Internal,Delhi,Internal,4,resolved
FB-11865,CU-2029,"Hi, Is there a sandbox for InsightPay chargebacks? I am following up because there was no response. Looking forward to a fix.",2026-04-17T20:43:00+00:00,InsightChat,HR,Website,Singapore,Partner,4,open
FB-11866,CU-1836,"To be clear, The onboarding specialist made InsightSecure easy to adopt. This is impacting customers in Dubai. Please advise.",2026-07-07T13:17:00+00:00,InsightAnalytics,Engineering,Email,Pune,SMB,4,open
FB-11867,CU-5248,"Hi, I am delighted with the quality of the latest InsightChat release. I attached screenshots in the original ticket. Logged by the duty manager.",2026-05-17T23:24:00+00:00,InsightChat,Customer Support,Social Media,Chennai,Internal,5,open
FB-11868,CU-8252,"Hi, Response time from customer support is getting worse every week. The team mentioned InsightAnalytics in the weekly review. Logged by the duty manager.",2026-01-03T08:01:00+00:00,InsightSecure,Customer Support,Internal,Mumbai,Partner,2,resolved
FB-11869,CU-1119,Payment reconciliation finally works without manual edits. The issue started last Thursday. Thanks.,2026-04-21T01:49:00+00:00,InsightPortal,Sales,Survey,Delhi,Partner,5,open
