feedback_id,customer_id,date,text,product,department,channel,location,segment,rating,status,sentiment,emotion,category,intent,priority,severity
FB-11503,CU-1863,2026-01-29T03:20:00,"Hello team, The onboarding specialist made InsightAnalytics easy to adopt. Our enterprise account is affected. Logged by the duty manager.",InsightChat,Operations,Call Center,Ahmedabad,Consumer,5,in_progress,positive,joy,Account,Praise,low,1
FB-11957,CU-4854,2026-01-29T02:33:00,"For the record, Loved the new InsightPortal dashboard, it is clean and fast. This happened after the latest update. Thanks.",InsightSecure,Sales,Mobile App,Dubai,Enterprise,5,resolved,negative,disappointment,UX/UI,Complaint,high,1
FB-11534,CU-4046,2026-01-29T00:46:00,"For the record, Refund for a failed InsightSecure payment is still pending. A workaround exists but it is not acceptable long term. Thanks.",InsightMobile,Sales,Internal,Pune,Startup,2,resolved,negative,anger,Payment,Suggestion,critical,5
FB-11074,CU-3855,2026-01-28T22:39:00,"Hello team, Refund was issued quickly and with a clear explanation. The issue started last Thursday. Thanks.",InsightCRM,Sales,Website,Bangalore,Startup,5,resolved,positive,satisfaction,Payment,Praise,low,2
FB-10462,CU-6511,2026-01-28T18:02:00,Can you schedule a training session for the operations team? Please treat this as high priority. Please advise.,InsightPortal,Sales,Chat,Chennai,Consumer,4,in_progress,neutral,neutral,Customer Support,Request,low,1
FB-11150,CU-6576,2026-01-28T18:01:00,"To be clear, InsightSecure audit logs are exactly what compliance needed. This happened after the latest update. Sharing this from the field.",InsightCRM,HR,Email,Surat,Internal,5,open,negative,disappointment,Product,Complaint,medium,1
FB-12171,CU-4800,2026-01-28T16:18:00,"To be clear, Delivery to Ahmedabad was earlier than the estimated date. We have seen this twice already. Looking forward to a fix.",InsightAnalytics,Operations,Internal,London,Consumer,4,open,negative,anger,Technical Issue,Bug Report,medium,2
FB-10157,CU-6133,2026-01-28T12:05:00,Quick update: I am delighted with the quality of the latest InsightPay release. I attached screenshots in the original ticket. Logged by the duty manager.,InsightCloud,Customer Support,Survey,Bangalore,SMB,4,in_progress,positive,joy,Product,Praise,low,1
FB-11590,CU-2875,2026-01-28T09:08:00,"For the record, Loved the new InsightChat dashboard, it is clean and fast. Our enterprise account is affected. Logged by the duty manager.",InsightSecure,HR,Internal,London,Enterprise,5,open,neutral,satisfaction,UX/UI,Request,low,1
FB-10795,CU-4694,2026-01-28T07:03:00,"Hello team, The interface redesign is intuitive and reduced training time. We have seen this twice already. Looking forward to a fix.",InsightPay,Customer Support,Internal,Ahmedabad,Enterprise,4,open,negative,anger,UX/UI,Praise,medium,1
FB-11312,CU-3265,2026-01-28T05:33:00,We cannot login to InsightPay since the last update. Please treat this as high priority.,InsightAnalytics,Engineering,Call Center,Bangalore,Consumer,1,resolved,negative,frustration,Technical Issue,Bug Report,critical,4
FB-11048,CU-4097,2026-01-27T22:48:00,Quick update: I am delighted with the quality of the latest InsightPay release. I am following up because there was no response.,InsightPay,Operations,Chat,New York,SMB,4,open,positive,joy,Service,Praise,low,1
FB-10251,CU-1076,2026-01-27T19:12:00,"To be clear, Delivery was extremely late and customer support did not respond. A workaround exists but it is not acceptable long term. Sharing this from the field.",InsightPortal,Operations,Social Media,Mumbai,Consumer,2,in_progress,negative,frustration,Customer Support,Complaint,critical,3
FB-10887,CU-4345,2026-01-27T19:08:00,"Hi, The InsightMobile checkout failed and I was still charged. The issue started last Thursday. Looking forward to a fix.",InsightPay,Customer Support,Survey,London,Startup,2,resolved,negative,anger,Payment,Complaint,critical,5
FB-11749,CU-1633,2026-01-27T18:50:00,"To be clear, How do I export department analytics for last quarter? I attached screenshots in the original ticket. Sharing this from the field.",InsightPortal,Customer Support,Social Media,Surat,Enterprise,4,in_progress,neutral,satisfaction,Customer Support,Praise,low,1
FB-11904,CU-5421,2026-01-27T14:13:00,"To be clear, Package for InsightMobile arrived damaged in Delhi. We have seen this twice already. Looking forward to a fix.",InsightCRM,Engineering,Website,Pune,Internal,1,resolved,negative,anger,Technical Issue,Bug Report,high,3
FB-11807,CU-2533,2026-01-27T09:31:00,"For the record, Delivery was extremely late and customer support did not respond. This is impacting customers in London.",InsightChat,Operations,Social Media,Dubai,Partner,2,in_progress,negative,frustration,Customer Support,Complaint,critical,3
FB-10724,CU-8571,2026-01-27T08:11:00,Quick update: How do I export department analytics for last quarter? Please treat this as high priority. Please advise.,InsightAnalytics,Product,Social Media,Singapore,SMB,3,open,neutral,confusion,Technical Issue,Bug Report,low,1
FB-10731,CU-3487,2026-01-27T08:08:00,"To be clear, Delivery to Pune was earlier than the estimated date. We have seen this twice already. Thanks.",InsightChat,Operations,Call Center,Chennai,SMB,4,resolved,negative,anger,Technical Issue,Bug Report,medium,2
FB-12146,CU-7798,2026-01-27T03:04:00,Delivery was extremely late and customer support did not respond. I attached screenshots in the original ticket. Sharing this from the field.,InsightPortal,Operations,Website,Hyderabad,Consumer,1,resolved,negative,frustration,Customer Support,Complaint,critical,3
FB-11194,CU-1412,2026-01-26T20:19:00,"For the record, Noting that the internal survey was completed by HR. This is impacting customers in Bangalore. Thanks.",InsightChat,HR,Mobile App,Jaipur,Enterprise,3,open,neutral,neutral,Other,Information,low,1
FB-11823,CU-9219,2026-01-26T18:26:00,"To be clear, I am angry that the ticket was closed without a resolution. I attached screenshots in the original ticket.",InsightPortal,Customer Support,Chat,Singapore,Internal,2,in_progress,positive,satisfaction,Customer Support,Praise,low,2
FB-10142,CU-7129,2026-01-26T16:47:00,Quick update: Duplicate invoices were sent to finance after renewal. This is impacting customers in Singapore.,InsightCRM,Engineering,Chat,Chennai,Internal,2,in_progress,negative,neutral,Payment,Complaint,medium,4
FB-10879,CU-4840,2026-01-26T14:57:00,Quick update: Payment reconciliation finally works without manual edits. The issue started last Thursday. Looking forward to a fix.,InsightMobile,Customer Support,Internal,Pune,SMB,5,closed,negative,frustration,Customer Support,Complaint,medium,3
FB-10861,CU-8045,2026-01-26T14:15:00,"Hi, The InsightCRM checkout failed and I was still charged. I am following up because there was no response.",InsightChat,Customer Support,Website,Surat,Startup,1,in_progress,positive,anger,Payment,Praise,medium,4
FB-10549,CU-8674,2026-01-26T12:11:00,"For the record, We cannot login to InsightAnalytics since the last update. A workaround exists but it is not acceptable long term. Thanks.",InsightCloud,Engineering,Internal,Hyderabad,Internal,1,resolved,negative,frustration,Technical Issue,Bug Report,critical,4
FB-10684,CU-2044,2026-01-26T07:01:00,"Quick update: Loved the new InsightChat dashboard, it is clean and fast. We have seen this twice already. Sharing this from the field.",InsightSecure,Operations,Social Media,New York,Internal,5,resolved,negative,anger,Technical Issue,Bug Report,medium,2
FB-10904,CU-2549,2026-01-26T04:51:00,"Hi, Can you schedule a training session for the operations team? A workaround exists but it is not acceptable long term. Logged by the duty manager.",InsightCloud,Customer Support,Internal,Kolkata,Consumer,3,resolved,neutral,neutral,Customer Support,Request,low,1
FB-11677,CU-9515,2026-01-26T01:27:00,Payment reconciliation finally works without manual edits. This is impacting customers in Kolkata.,InsightAnalytics,Customer Support,Website,Hyderabad,Partner,4,in_progress,negative,anger,Customer Support,Bug Report,high,2
FB-10178,CU-6435,2026-01-26T00:33:00,Is there a sandbox for InsightPay chargebacks? Our enterprise account is affected.,InsightPortal,Customer Support,Call Center,Singapore,SMB,3,open,negative,frustration,Account,Request,medium,2
FB-11532,CU-7985,2026-01-25T23:28:00,"To be clear, Average experience so far, we are still evaluating InsightChat. I attached screenshots in the original ticket.",InsightAnalytics,Customer Support,Mobile App,Bangalore,Internal,3,open,negative,satisfaction,Product,Praise,low,1
FB-12039,CU-3156,2026-01-25T22:56:00,"Hello team, Documentation update saved our engineering team hours. I am following up because there was no response. Please advise.",InsightCloud,HR,Website,Delhi,Consumer,5,closed,positive,joy,Product,Praise,low,1
FB-10702,CU-1157,2026-01-25T19:31:00,Quick update: I am frustrated that the InsightCRM app crashes during payment. Please treat this as high priority. Thanks.,InsightAnalytics,Engineering,Chat,Dubai,Enterprise,2,resolved,negative,neutral,Technical Issue,Bug Report,critical,5
FB-11174,CU-1567,2026-01-25T19:29:00,"Hi, Loved the new InsightPay dashboard, it is clean and fast. The team mentioned InsightCRM in the weekly review. Sharing this from the field.",InsightCloud,Operations,Internal,Mumbai,SMB,4,open,positive,satisfaction,UX/UI,Praise,low,1
FB-10511,CU-7914,2026-01-25T18:22:00,"Hi, The interface redesign is intuitive and reduced training time. This happened after the latest update. Thanks.",InsightAnalytics,Operations,Mobile App,Kolkata,Startup,4,open,negative,disappointment,UX/UI,Complaint,high,2
FB-10889,CU-8292,2026-01-25T14:27:00,"Hello team, Response time from customer support is getting worse every week. A workaround exists but it is not acceptable long term. Sharing this from the field.",InsightMobile,Customer Support,Social Media,Hyderabad,Startup,2,resolved,neutral,neutral,Customer Support,Request,low,2
FB-10905,CU-1642,2026-01-25T04:25:00,"Average experience so far, we are still evaluating InsightPay. The issue started last Thursday. Logged by the duty manager.",InsightSecure,Operations,Chat,Dubai,Enterprise,3,resolved,negative,anger,Product,Complaint,high,2
FB-11810,CU-2491,2026-01-25T01:03:00,Authentication failures are blocking our entire sales team. This is impacting customers in Delhi. Looking forward to a fix.,InsightMobile,Finance,Website,London,SMB,2,resolved,negative,frustration,Technical Issue,Bug Report,high,3
FB-11790,CU-4026,2026-01-24T23:52:00,"Hi, Search is too slow to be usable during business hours. I am following up because there was no response. Thanks.",InsightSecure,Finance,Call Center,Chennai,Internal,2,resolved,positive,joy,Performance,Praise,low,2
FB-10004,CU-9179,2026-01-24T18:56:00,Payment reconciliation finally works without manual edits. I attached screenshots in the original ticket. Please advise.,InsightSecure,Customer Support,Chat,London,Consumer,5,open,negative,neutral,Customer Support,Complaint,low,2
FB-10010,CU-8749,2026-01-24T17:08:00,"To be clear, Loved the new InsightCRM dashboard, it is clean and fast. This happened after the latest update. Thanks.",InsightPortal,Operations,Chat,Delhi,Enterprise,5,open,negative,satisfaction,UX/UI,Praise,medium,1
FB-10991,CU-6598,2026-01-24T15:46:00,"Hello team, Need access for two additional analysts this week. I am following up because there was no response. Logged by the duty manager.",InsightChat,Customer Support,Email,Delhi,Enterprise,3,closed,negative,neutral,Customer Support,Request,medium,1
FB-10012,CU-7209,2026-01-24T12:57:00,"Hello team, Feature request: webhook retries with exponential backoff. A workaround exists but it is not acceptable long term. Thanks.",InsightPay,Operations,Website,Pune,Startup,3,closed,neutral,neutral,UX/UI,Suggestion,low,1
FB-10035,CU-5581,2026-01-24T11:51:00,Mobile users report they cannot complete signup on InsightCRM. The team mentioned InsightChat in the weekly review. Looking forward to a fix.,InsightAnalytics,Product,Social Media,Kolkata,Enterprise,2,in_progress,negative,frustration,Product,Bug Report,critical,3
FB-10866,CU-2096,2026-01-24T05:12:00,Quick update: Call center agents read from a script and did not understand the issue. I attached screenshots in the original ticket. Looking forward to a fix.,InsightPortal,Customer Support,Call Center,Dubai,Internal,2,closed,negative,frustration,Customer Support,Complaint,high,2
FB-10859,CU-7401,2026-01-24T04:21:00,Appreciate the proactive outage communication. I am following up because there was no response.,InsightAnalytics,Sales,Call Center,Pune,Internal,5,resolved,positive,anger,Customer Support,Praise,low,2
FB-11656,CU-5303,2026-01-24T02:01:00,"Hi, The courier missed the delivery window three times in Singapore. This is impacting customers in Surat. Logged by the duty manager.",InsightCRM,Operations,Survey,Singapore,Consumer,2,open,negative,frustration,Delivery,Complaint,high,2
FB-10559,CU-5129,2026-01-24T00:48:00,"Hi, Billing error created an unauthorized charge on our card. This happened after the latest update. Looking forward to a fix.",InsightChat,Product,Email,Surat,SMB,1,open,negative,anger,Technical Issue,Complaint,critical,5
FB-12179,CU-7007,2026-01-23T19:48:00,"To be clear, Response time from customer support is getting worse every week. Our enterprise account is affected. Thanks.",InsightSecure,Customer Support,Email,New York,Internal,1,closed,neutral,frustration,Customer Support,Request,medium,2
